code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
US..DJUS,Dow Jones U.S. Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213280,False,N/A,False,,N/A
US..DJUSAE,Dow Jones U.S. Aerospace & Defense Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213281,False,N/A,False,,N/A
US..DJUSAF,Dow Jones U.S. Delivery Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213282,False,N/A,False,,N/A
US..DJUSAG,Dow Jones U.S. Asset Managers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213283,False,N/A,False,,N/A
US..DJUSAI,Dow Jones U.S. Electronic Equipment Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213284,False,N/A,False,,N/A
US..DJUSAL,Dow Jones U.S. Aluminum Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213285,False,N/A,False,,N/A
US..DJUSAM,Dow Jones U.S. Medical Equipment Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213286,False,N/A,False,,N/A
US..DJUSAP,Dow Jones U.S. Automobiles & Parts Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213287,False,N/A,False,,N/A
US..DJUSAR,Dow Jones U.S. Airlines Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213288,False,N/A,False,,N/A
US..DJUSAS,Dow Jones U.S. Aerospace Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213289,False,N/A,False,,N/A
US..DJUSAT,Dow Jones U.S. Auto Parts Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213290,False,N/A,False,,N/A
US..DJUSAU,Dow Jones U.S. Automobiles Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213291,False,N/A,False,,N/A
US..DJUSAV,Dow Jones U.S. Media Agencies Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213292,False,N/A,False,,N/A
US..DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213293,False,N/A,False,,N/A
US..DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213294,False,N/A,False,,N/A
US..DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213295,False,N/A,False,,N/A
US..DJUSBK,Dow Jones U.S. Banks Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213296,False,N/A,False,,N/A
US..DJUSBM,Dow Jones U.S. Basic Materials Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213297,False,N/A,False,,N/A
US..DJUSBS,Dow Jones U.S. Basic Resources Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213298,False,N/A,False,,N/A
US..DJUSBT,Dow Jones U.S. Biotechnology Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213299,False,N/A,False,,N/A
US..DJUSBV,Dow Jones U.S. Beverages Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213300,False,N/A,False,,N/A
US..DJUSCA,Dow Jones U.S. Gambling Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213301,False,N/A,False,,N/A
US..DJUSCC,Dow Jones U.S. Commodity Chemicals Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213302,False,N/A,False,,N/A
US..DJUSCF,Dow Jones U.S. Clothing & Accessories Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213303,False,N/A,False,,N/A
US..DJUSCG,Dow Jones U.S. Travel & Leisure Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213304,False,N/A,False,,N/A
US..DJUSCH,Dow Jones U.S. Chemicals Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213305,False,N/A,False,,N/A
US..DJUSCL,Dow Jones U.S. Coal Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213306,False,N/A,False,,N/A
US..DJUSCM,Dow Jones U.S. Personal Products Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213307,False,N/A,False,,N/A
US..DJUSCN,Dow Jones U.S. Construction & Materials Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213308,False,N/A,False,,N/A
US..DJUSCP,Dow Jones U.S. Containers & Packaging Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213309,False,N/A,False,,N/A
US..DJUSCR,Dow Jones U.S. Computer Hardware Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213310,False,N/A,False,,N/A
US..DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213311,False,N/A,False,,N/A
US..DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213312,False,N/A,False,,N/A
US..DJUSCX,Dow Jones U.S. Specialty Chemicals Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213313,False,N/A,False,,N/A
US..DJUSCY,Dow Jones U.S. Consumer Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213314,False,N/A,False,,N/A
US..DJUSDB,Dow Jones U.S. Brewers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213315,False,N/A,False,,N/A
US..DJUSDN,Dow Jones U.S. Defense Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213316,False,N/A,False,,N/A
US..DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213317,False,N/A,False,,N/A
US..DJUSDS,Dow Jones U.S. Industrial Suppliers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213318,False,N/A,False,,N/A
US..DJUSDT,Dow Jones U.S. Diversified REITs Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213319,False,N/A,False,,N/A
US..DJUSDV,Dow Jones U.S. Computer Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213320,False,N/A,False,,N/A
US..DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213321,False,N/A,False,,N/A
US..DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213322,False,N/A,False,,N/A
US..DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213323,False,N/A,False,,N/A
US..DJUSEN,Dow Jones U.S. Oil & Gas Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213324,False,N/A,False,,N/A
US..DJUSES,Dow Jones U.S. Real Estate Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213325,False,N/A,False,,N/A
US..DJUSEU,Dow Jones U.S. Electricity Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213326,False,N/A,False,,N/A
US..DJUSFA,Dow Jones U.S. Financial Administration Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213327,False,N/A,False,,N/A
US..DJUSFB,Dow Jones U.S. Food & Beverage Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213328,False,N/A,False,,N/A
US..DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213329,False,N/A,False,,N/A
US..DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213330,False,N/A,False,,N/A
US..DJUSFE,Dow Jones U.S. Industrial Machinery Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213331,False,N/A,False,,N/A
US..DJUSFH,Dow Jones U.S. Furnishings Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213332,False,N/A,False,,N/A
US..DJUSFI,Dow Jones U.S. Financial Services Supersector Index (USD),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213333,False,N/A,False,,N/A
US..DJUSFN,Dow Jones U.S. Financials Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213334,False,N/A,False,,N/A
US..DJUSFO,Dow Jones U.S. Food Producers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213335,False,N/A,False,,N/A
US..DJUSFP,Dow Jones U.S. Food Products Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213336,False,N/A,False,,N/A
US..DJUSFR,Dow Jones U.S. Forestry & Paper Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213337,False,N/A,False,,N/A
US..DJUSFT,Dow Jones U.S. Footwear Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213338,False,N/A,False,,N/A
US..DJUSFV,Dow Jones U.S. Financial Services Index (USD),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213339,False,N/A,False,,N/A
US..DJUSGF,Dow Jones U.S. Financial Services Sector Index (USD),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213340,False,N/A,False,,N/A
US..DJUSGI,Dow Jones U.S. General Industrials Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213341,False,N/A,False,,N/A
US..DJUSGL,Dow Jones U.S. Large-Cap Growth Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213342,False,N/A,False,,N/A
US..DJUSGM,Dow Jones U.S. Mid-Cap Growth Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213343,False,N/A,False,,N/A
US..DJUSGR,Dow Jones U.S. Growth Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213344,False,N/A,False,,N/A
US..DJUSGS,Dow Jones U.S. Small-Cap Growth Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213345,False,N/A,False,,N/A
US..DJUSGT,Dow Jones U.S. General Retailers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213346,False,N/A,False,,N/A
US..DJUSGU,Dow Jones U.S. Gas Distribution Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213347,False,N/A,False,,N/A
US..DJUSHB,Dow Jones U.S. Home Construction Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213348,False,N/A,False,,N/A
US..DJUSHC,Dow Jones U.S. Health Care Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213349,False,N/A,False,,N/A
US..DJUSHD,Dow Jones U.S. Durable Household Products Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213350,False,N/A,False,,N/A
US..DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213351,False,N/A,False,,N/A
US..DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213352,False,N/A,False,,N/A
US..DJUSHL,Dow Jones U.S. Hotel & Lodging REITs Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213353,False,N/A,False,,N/A
US..DJUSHN,Dow Jones U.S. Nondurable Household Products Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213354,False,N/A,False,,N/A
US..DJUSHP,Dow Jones U.S. Health Care Providers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213355,False,N/A,False,,N/A
US..DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213356,False,N/A,False,,N/A
US..DJUSHV,Dow Jones U.S. Heavy Construction Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213357,False,N/A,False,,N/A
US..DJUSIB,Dow Jones U.S. Insurance Brokers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213358,False,N/A,False,,N/A
US..DJUSID,Dow Jones U.S. Diversified Industrials Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213359,False,N/A,False,,N/A
US..DJUSIF,Dow Jones U.S. Full Line Insurance Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213360,False,N/A,False,,N/A
US..DJUSIG,Dow Jones U.S. Industrial Goods & Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213361,False,N/A,False,,N/A
US..DJUSIL,Dow Jones U.S. Life Insurance Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213362,False,N/A,False,,N/A
